nohup: ignoring input
Namespace(batch_size=8, class_num=2, cuda_num=1, encoder_type='resnet34', evaluate_step=100, gradient_accumulation_steps=4, lr=0.0001, model_type='FPN', num_epoch=50, path_img='/mnt/sda1/songzimeng/cv_project/img/', path_label='/mnt/sda1/songzimeng/cv_project/label/', save_dir='/mnt/sda1/songzimeng/cv_project/models/', save_interval=5, step_interval=10, step_save=1000, total_updates=50000, val_set=0, weight_decay=0.001)
/mnt/sda1/songzimeng/cv_project/models/val_0_FPNresnet34_2021-06-07-20-17-51 make!
cuda
device:  1
train: ['ds1', 'ds2', 'ds3', 'ds4', 'ds5', 'ds6', 'ds7', 'ds8', 'ds9', 'ds10']
valid: ['ds11', 'ds12', 'ds13']
get_images_and_labels 5418 5418
get_images_and_labels 293 293
epoch:  1
[epoch:1, iter:10] Loss: 0.970 | MIoU: 41.056% 
[epoch:41, iter:400] Loss: 0.067 | MIoU: 92.106% 
[epoch:41, iter:410] Loss: 0.067 | MIoU: 92.147% 
[epoch:41, iter:420] Loss: 0.066 | MIoU: 92.235% 
[epoch:41, iter:430] Loss: 0.066 | MIoU: 92.256% 
[epoch:41, iter:440] Loss: 0.066 | MIoU: 92.288% 
[epoch:41, iter:450] Loss: 0.066 | MIoU: 92.277% 
[epoch:41, iter:460] Loss: 0.066 | MIoU: 92.288% 
[epoch:41, iter:470] Loss: 0.066 | MIoU: 92.281% 
[epoch:41, iter:480] Loss: 0.066 | MIoU: 92.281% 
[epoch:41, iter:490] Loss: 0.066 | MIoU: 92.276% 
[epoch:41, iter:500] Loss: 0.065 | MIoU: 92.284% 
[epoch:41, iter:510] Loss: 0.065 | MIoU: 92.325% 
[epoch:41, iter:520] Loss: 0.065 | MIoU: 92.327% 
[epoch:41, iter:530] Loss: 0.065 | MIoU: 92.324% 
[epoch:41, iter:540] Loss: 0.065 | MIoU: 92.366% 
[epoch:41, iter:550] Loss: 0.065 | MIoU: 92.340% 
[epoch:41, iter:560] Loss: 0.065 | MIoU: 92.370% 
[epoch:41, iter:570] Loss: 0.064 | MIoU: 92.434% 
[epoch:41, iter:580] Loss: 0.064 | MIoU: 92.473% 
[epoch:41, iter:590] Loss: 0.064 | MIoU: 92.498% 
[epoch:41, iter:600] Loss: 0.064 | MIoU: 92.504% 
[epoch:41, iter:610] Loss: 0.063 | MIoU: 92.544% 
[epoch:41, iter:620] Loss: 0.063 | MIoU: 92.590% 
[epoch:41, iter:630] Loss: 0.063 | MIoU: 92.600% 
[epoch:41, iter:640] Loss: 0.062 | MIoU: 92.662% 
[epoch:41, iter:650] Loss: 0.062 | MIoU: 92.702% 
[epoch:41, iter:660] Loss: 0.062 | MIoU: 92.732% 
[epoch:41, iter:670] Loss: 0.061 | MIoU: 92.756% 
Evaluate
[epoch:41, evaluate] Loss: 0.101 | MIoU: 89.865% 
epoch:  42
[epoch:42, iter:10] Loss: 0.039 | MIoU: 95.650% 
[epoch:42, iter:20] Loss: 0.036 | MIoU: 95.852% 
[epoch:42, iter:30] Loss: 0.035 | MIoU: 95.884% 
[epoch:42, iter:40] Loss: 0.034 | MIoU: 95.958% 
[epoch:42, iter:50] Loss: 0.034 | MIoU: 95.987% 
[epoch:42, iter:60] Loss: 0.033 | MIoU: 96.093% 
[epoch:42, iter:70] Loss: 0.032 | MIoU: 96.136% 
[epoch:42, iter:80] Loss: 0.031 | MIoU: 96.130% 
[epoch:42, iter:90] Loss: 0.031 | MIoU: 96.119% 
[epoch:42, iter:100] Loss: 0.031 | MIoU: 96.114% 
[epoch:42, iter:110] Loss: 0.031 | MIoU: 96.147% 
[epoch:42, iter:120] Loss: 0.031 | MIoU: 96.129% 
[epoch:42, iter:130] Loss: 0.030 | MIoU: 96.178% 
[epoch:42, iter:140] Loss: 0.030 | MIoU: 96.180% 
[epoch:42, iter:150] Loss: 0.031 | MIoU: 96.153% 
[epoch:42, iter:160] Loss: 0.031 | MIoU: 96.151% 
[epoch:42, iter:170] Loss: 0.031 | MIoU: 96.168% 
[epoch:42, iter:180] Loss: 0.031 | MIoU: 96.079% 
[epoch:42, iter:190] Loss: 0.031 | MIoU: 96.063% 
[epoch:42, iter:200] Loss: 0.031 | MIoU: 96.072% 
[epoch:42, iter:210] Loss: 0.031 | MIoU: 96.098% 
[epoch:42, iter:220] Loss: 0.031 | MIoU: 96.067% 
[epoch:42, iter:230] Loss: 0.031 | MIoU: 96.112% 
[epoch:42, iter:240] Loss: 0.031 | MIoU: 96.108% 
[epoch:42, iter:250] Loss: 0.031 | MIoU: 96.134% 
[epoch:42, iter:260] Loss: 0.031 | MIoU: 96.123% 
[epoch:42, iter:270] Loss: 0.031 | MIoU: 96.137% 
[epoch:42, iter:280] Loss: 0.031 | MIoU: 96.072% 
[epoch:42, iter:290] Loss: 0.031 | MIoU: 96.046% 
[epoch:42, iter:300] Loss: 0.032 | MIoU: 95.993% 
[epoch:42, iter:310] Loss: 0.032 | MIoU: 95.978% 
[epoch:42, iter:320] Loss: 0.032 | MIoU: 95.991% 
[epoch:42, iter:330] Loss: 0.032 | MIoU: 95.972% 
[epoch:42, iter:340] Loss: 0.032 | MIoU: 95.989% 
[epoch:42, iter:350] Loss: 0.032 | MIoU: 95.978% 
[epoch:42, iter:360] Loss: 0.032 | MIoU: 95.991% 
[epoch:42, iter:370] Loss: 0.032 | MIoU: 95.982% 
[epoch:42, iter:380] Loss: 0.032 | MIoU: 96.016% 
[epoch:42, iter:390] Loss: 0.032 | MIoU: 96.040% 
[epoch:42, iter:400] Loss: 0.031 | MIoU: 96.065% 
[epoch:42, iter:410] Loss: 0.031 | MIoU: 96.084% 
[epoch:42, iter:420] Loss: 0.031 | MIoU: 96.102% 
[epoch:42, iter:430] Loss: 0.031 | MIoU: 96.100% 
[epoch:42, iter:440] Loss: 0.031 | MIoU: 96.126% 
[epoch:42, iter:450] Loss: 0.031 | MIoU: 96.138% 
[epoch:42, iter:460] Loss: 0.031 | MIoU: 96.149% 
[epoch:42, iter:470] Loss: 0.031 | MIoU: 96.156% 
[epoch:42, iter:480] Loss: 0.031 | MIoU: 96.168% 
[epoch:42, iter:490] Loss: 0.031 | MIoU: 96.169% 
[epoch:42, iter:500] Loss: 0.031 | MIoU: 96.173% 
[epoch:42, iter:510] Loss: 0.030 | MIoU: 96.181% 
[epoch:42, iter:520] Loss: 0.030 | MIoU: 96.197% 
[epoch:42, iter:530] Loss: 0.030 | MIoU: 96.214% 
[epoch:42, iter:540] Loss: 0.030 | MIoU: 96.213% 
[epoch:42, iter:550] Loss: 0.030 | MIoU: 96.217% 
[epoch:42, iter:560] Loss: 0.030 | MIoU: 96.229% 
[epoch:42, iter:570] Loss: 0.030 | MIoU: 96.217% 
[epoch:42, iter:580] Loss: 0.030 | MIoU: 96.231% 
[epoch:42, iter:590] Loss: 0.030 | MIoU: 96.226% 
[epoch:42, iter:600] Loss: 0.030 | MIoU: 96.220% 
[epoch:42, iter:610] Loss: 0.030 | MIoU: 96.218% 
[epoch:42, iter:620] Loss: 0.030 | MIoU: 96.219% 
[epoch:42, iter:630] Loss: 0.030 | MIoU: 96.212% 
[epoch:42, iter:640] Loss: 0.030 | MIoU: 96.209% 
[epoch:42, iter:650] Loss: 0.030 | MIoU: 96.205% 
[epoch:42, iter:660] Loss: 0.030 | MIoU: 96.208% 
[epoch:42, iter:670] Loss: 0.030 | MIoU: 96.216% 
Evaluate
[epoch:42, evaluate] Loss: 0.095 | MIoU: 90.844% 
epoch:  43
[epoch:43, iter:10] Loss: 0.024 | MIoU: 97.233% 
[epoch:43, iter:20] Loss: 0.025 | MIoU: 96.954% 
[epoch:43, iter:30] Loss: 0.027 | MIoU: 96.863% 
[epoch:43, iter:40] Loss: 0.027 | MIoU: 96.857% 
[epoch:43, iter:50] Loss: 0.026 | MIoU: 96.875% 
[epoch:43, iter:60] Loss: 0.026 | MIoU: 96.772% 
[epoch:43, iter:70] Loss: 0.026 | MIoU: 96.816% 
[epoch:43, iter:80] Loss: 0.025 | MIoU: 96.885% 
[epoch:43, iter:90] Loss: 0.024 | MIoU: 96.939% 
[epoch:43, iter:100] Loss: 0.025 | MIoU: 96.904% 
[epoch:43, iter:110] Loss: 0.025 | MIoU: 96.883% 
[epoch:43, iter:120] Loss: 0.024 | MIoU: 96.924% 
[epoch:43, iter:130] Loss: 0.025 | MIoU: 96.911% 
[epoch:43, iter:140] Loss: 0.024 | MIoU: 96.944% 
[epoch:43, iter:150] Loss: 0.024 | MIoU: 96.956% 
[epoch:43, iter:160] Loss: 0.024 | MIoU: 96.980% 
[epoch:43, iter:170] Loss: 0.024 | MIoU: 96.993% 
[epoch:43, iter:180] Loss: 0.024 | MIoU: 97.022% 
[epoch:43, iter:190] Loss: 0.024 | MIoU: 97.041% 
[epoch:43, iter:200] Loss: 0.023 | MIoU: 97.060% 
[epoch:43, iter:210] Loss: 0.023 | MIoU: 97.058% 
[epoch:43, iter:220] Loss: 0.023 | MIoU: 97.068% 
[epoch:43, iter:230] Loss: 0.023 | MIoU: 97.084% 
[epoch:43, iter:240] Loss: 0.023 | MIoU: 97.091% 
[epoch:43, iter:250] Loss: 0.023 | MIoU: 97.096% 
[epoch:43, iter:260] Loss: 0.023 | MIoU: 97.109% 
[epoch:43, iter:270] Loss: 0.023 | MIoU: 97.124% 
[epoch:43, iter:280] Loss: 0.023 | MIoU: 97.124% 
[epoch:43, iter:290] Loss: 0.023 | MIoU: 97.121% 
[epoch:43, iter:300] Loss: 0.023 | MIoU: 97.129% 
[epoch:43, iter:310] Loss: 0.023 | MIoU: 97.159% 
[epoch:43, iter:320] Loss: 0.022 | MIoU: 97.174% 
[epoch:43, iter:330] Loss: 0.022 | MIoU: 97.182% 
[epoch:43, iter:340] Loss: 0.022 | MIoU: 97.195% 
[epoch:43, iter:350] Loss: 0.022 | MIoU: 97.167% 
[epoch:43, iter:360] Loss: 0.022 | MIoU: 97.182% 
[epoch:43, iter:370] Loss: 0.022 | MIoU: 97.201% 
[epoch:43, iter:380] Loss: 0.022 | MIoU: 97.206% 
[epoch:43, iter:390] Loss: 0.022 | MIoU: 97.209% 
[epoch:43, iter:400] Loss: 0.022 | MIoU: 97.225% 
[epoch:43, iter:410] Loss: 0.022 | MIoU: 97.231% 
[epoch:43, iter:420] Loss: 0.022 | MIoU: 97.236% 
[epoch:43, iter:430] Loss: 0.022 | MIoU: 97.241% 
[epoch:43, iter:440] Loss: 0.022 | MIoU: 97.235% 
[epoch:43, iter:450] Loss: 0.022 | MIoU: 97.236% 
[epoch:43, iter:460] Loss: 0.022 | MIoU: 97.236% 
[epoch:43, iter:470] Loss: 0.022 | MIoU: 97.243% 
[epoch:43, iter:480] Loss: 0.022 | MIoU: 97.255% 
[epoch:43, iter:490] Loss: 0.021 | MIoU: 97.257% 
[epoch:43, iter:500] Loss: 0.022 | MIoU: 97.262% 
[epoch:43, iter:510] Loss: 0.021 | MIoU: 97.274% 
[epoch:43, iter:520] Loss: 0.021 | MIoU: 97.278% 
[epoch:43, iter:530] Loss: 0.021 | MIoU: 97.280% 
[epoch:43, iter:540] Loss: 0.021 | MIoU: 97.285% 
[epoch:43, iter:550] Loss: 0.021 | MIoU: 97.296% 
[epoch:43, iter:560] Loss: 0.021 | MIoU: 97.306% 
[epoch:43, iter:570] Loss: 0.021 | MIoU: 97.309% 
[epoch:43, iter:580] Loss: 0.021 | MIoU: 97.307% 
[epoch:43, iter:590] Loss: 0.021 | MIoU: 97.316% 
[epoch:43, iter:600] Loss: 0.021 | MIoU: 97.318% 
[epoch:43, iter:610] Loss: 0.021 | MIoU: 97.325% 
[epoch:43, iter:620] Loss: 0.021 | MIoU: 97.328% 
[epoch:43, iter:630] Loss: 0.021 | MIoU: 97.334% 
[epoch:43, iter:640] Loss: 0.021 | MIoU: 97.334% 
[epoch:43, iter:650] Loss: 0.021 | MIoU: 97.344% 
[epoch:43, iter:660] Loss: 0.021 | MIoU: 97.350% 
[epoch:43, iter:670] Loss: 0.021 | MIoU: 97.345% 
Evaluate
[epoch:43, evaluate] Loss: 0.100 | MIoU: 91.473% 
epoch:  44
[epoch:44, iter:10] Loss: 0.016 | MIoU: 98.006% 
[epoch:44, iter:20] Loss: 0.017 | MIoU: 97.964% 
[epoch:44, iter:30] Loss: 0.016 | MIoU: 97.955% 
[epoch:44, iter:40] Loss: 0.017 | MIoU: 97.876% 
[epoch:44, iter:50] Loss: 0.017 | MIoU: 97.890% 
[epoch:44, iter:60] Loss: 0.016 | MIoU: 97.929% 
[epoch:44, iter:70] Loss: 0.016 | MIoU: 97.927% 
[epoch:44, iter:80] Loss: 0.016 | MIoU: 97.919% 
[epoch:44, iter:90] Loss: 0.017 | MIoU: 97.835% 
[epoch:44, iter:100] Loss: 0.017 | MIoU: 97.836% 
[epoch:44, iter:110] Loss: 0.017 | MIoU: 97.841% 
[epoch:44, iter:120] Loss: 0.017 | MIoU: 97.832% 
[epoch:44, iter:130] Loss: 0.017 | MIoU: 97.824% 
[epoch:44, iter:140] Loss: 0.017 | MIoU: 97.824% 
[epoch:44, iter:150] Loss: 0.017 | MIoU: 97.824% 
[epoch:44, iter:160] Loss: 0.017 | MIoU: 97.811% 
[epoch:44, iter:170] Loss: 0.017 | MIoU: 97.818% 
[epoch:44, iter:180] Loss: 0.017 | MIoU: 97.824% 
[epoch:44, iter:190] Loss: 0.017 | MIoU: 97.830% 
[epoch:44, iter:200] Loss: 0.017 | MIoU: 97.826% 
[epoch:44, iter:210] Loss: 0.017 | MIoU: 97.822% 
[epoch:44, iter:220] Loss: 0.017 | MIoU: 97.823% 
[epoch:44, iter:230] Loss: 0.017 | MIoU: 97.820% 
[epoch:44, iter:240] Loss: 0.017 | MIoU: 97.821% 
[epoch:44, iter:250] Loss: 0.017 | MIoU: 97.815% 
[epoch:44, iter:260] Loss: 0.017 | MIoU: 97.801% 
[epoch:44, iter:270] Loss: 0.017 | MIoU: 97.809% 
[epoch:44, iter:280] Loss: 0.017 | MIoU: 97.805% 
[epoch:44, iter:290] Loss: 0.017 | MIoU: 97.808% 
[epoch:44, iter:300] Loss: 0.017 | MIoU: 97.811% 
[epoch:44, iter:310] Loss: 0.017 | MIoU: 97.810% 
[epoch:44, iter:320] Loss: 0.017 | MIoU: 97.820% 
[epoch:44, iter:330] Loss: 0.017 | MIoU: 97.824% 
[epoch:44, iter:340] Loss: 0.017 | MIoU: 97.827% 
[epoch:44, iter:350] Loss: 0.017 | MIoU: 97.828% 
[epoch:44, iter:360] Loss: 0.017 | MIoU: 97.832% 
[epoch:44, iter:370] Loss: 0.017 | MIoU: 97.822% 
[epoch:44, iter:380] Loss: 0.017 | MIoU: 97.817% 
[epoch:44, iter:390] Loss: 0.017 | MIoU: 97.819% 
[epoch:44, iter:400] Loss: 0.017 | MIoU: 97.821% 
[epoch:44, iter:410] Loss: 0.017 | MIoU: 97.822% 
[epoch:44, iter:420] Loss: 0.017 | MIoU: 97.818% 
[epoch:44, iter:430] Loss: 0.017 | MIoU: 97.820% 
[epoch:44, iter:440] Loss: 0.017 | MIoU: 97.825% 
[epoch:44, iter:450] Loss: 0.017 | MIoU: 97.820% 
[epoch:44, iter:460] Loss: 0.016 | MIoU: 97.823% 
[epoch:44, iter:470] Loss: 0.017 | MIoU: 97.827% 
[epoch:44, iter:480] Loss: 0.016 | MIoU: 97.830% 
[epoch:44, iter:490] Loss: 0.016 | MIoU: 97.829% 
[epoch:44, iter:500] Loss: 0.016 | MIoU: 97.831% 
[epoch:44, iter:510] Loss: 0.016 | MIoU: 97.830% 
[epoch:44, iter:520] Loss: 0.016 | MIoU: 97.828% 
[epoch:44, iter:530] Loss: 0.016 | MIoU: 97.830% 
[epoch:44, iter:540] Loss: 0.016 | MIoU: 97.826% 
[epoch:44, iter:550] Loss: 0.017 | MIoU: 97.820% 
[epoch:44, iter:560] Loss: 0.016 | MIoU: 97.821% 
[epoch:44, iter:570] Loss: 0.017 | MIoU: 97.817% 
[epoch:44, iter:580] Loss: 0.017 | MIoU: 97.812% 
[epoch:44, iter:590] Loss: 0.017 | MIoU: 97.815% 
[epoch:44, iter:600] Loss: 0.017 | MIoU: 97.809% 
[epoch:44, iter:610] Loss: 0.017 | MIoU: 97.808% 
[epoch:44, iter:620] Loss: 0.017 | MIoU: 97.802% 
[epoch:44, iter:630] Loss: 0.017 | MIoU: 97.794% 
[epoch:44, iter:640] Loss: 0.017 | MIoU: 97.787% 
[epoch:44, iter:650] Loss: 0.017 | MIoU: 97.789% 
[epoch:44, iter:660] Loss: 0.017 | MIoU: 97.785% 
[epoch:44, iter:670] Loss: 0.017 | MIoU: 97.786% 
Evaluate
[epoch:44, evaluate] Loss: 0.111 | MIoU: 90.794% 
epoch:  45
[epoch:45, iter:10] Loss: 0.019 | MIoU: 97.643% 
[epoch:45, iter:20] Loss: 0.017 | MIoU: 97.799% 
[epoch:45, iter:30] Loss: 0.016 | MIoU: 97.880% 
[epoch:45, iter:40] Loss: 0.016 | MIoU: 97.828% 
[epoch:45, iter:50] Loss: 0.016 | MIoU: 97.880% 
[epoch:45, iter:60] Loss: 0.016 | MIoU: 97.900% 
[epoch:45, iter:70] Loss: 0.016 | MIoU: 97.893% 
[epoch:45, iter:80] Loss: 0.015 | MIoU: 97.886% 
[epoch:45, iter:90] Loss: 0.016 | MIoU: 97.899% 
[epoch:45, iter:100] Loss: 0.016 | MIoU: 97.918% 
[epoch:45, iter:110] Loss: 0.015 | MIoU: 97.910% 
[epoch:45, iter:120] Loss: 0.015 | MIoU: 97.919% 
[epoch:45, iter:130] Loss: 0.015 | MIoU: 97.922% 
[epoch:45, iter:140] Loss: 0.015 | MIoU: 97.911% 
[epoch:45, iter:150] Loss: 0.015 | MIoU: 97.921% 
[epoch:45, iter:160] Loss: 0.015 | MIoU: 97.931% 
[epoch:45, iter:170] Loss: 0.015 | MIoU: 97.919% 
[epoch:45, iter:180] Loss: 0.015 | MIoU: 97.922% 
[epoch:45, iter:190] Loss: 0.015 | MIoU: 97.929% 
[epoch:45, iter:200] Loss: 0.015 | MIoU: 97.929% 
[epoch:45, iter:210] Loss: 0.015 | MIoU: 97.933% 
[epoch:45, iter:220] Loss: 0.015 | MIoU: 97.940% 
[epoch:45, iter:230] Loss: 0.015 | MIoU: 97.942% 
[epoch:45, iter:240] Loss: 0.015 | MIoU: 97.948% 
[epoch:45, iter:250] Loss: 0.015 | MIoU: 97.946% 
[epoch:45, iter:260] Loss: 0.015 | MIoU: 97.954% 
[epoch:45, iter:270] Loss: 0.015 | MIoU: 97.951% 
[epoch:45, iter:280] Loss: 0.015 | MIoU: 97.950% 
[epoch:45, iter:290] Loss: 0.015 | MIoU: 97.955% 
[epoch:45, iter:300] Loss: 0.015 | MIoU: 97.955% 
[epoch:45, iter:310] Loss: 0.015 | MIoU: 97.956% 
[epoch:45, iter:320] Loss: 0.015 | MIoU: 97.959% 
[epoch:45, iter:330] Loss: 0.015 | MIoU: 97.959% 
[epoch:45, iter:340] Loss: 0.015 | MIoU: 97.969% 
[epoch:45, iter:350] Loss: 0.015 | MIoU: 97.965% 
[epoch:45, iter:360] Loss: 0.015 | MIoU: 97.966% 
[epoch:45, iter:370] Loss: 0.015 | MIoU: 97.961% 
[epoch:45, iter:380] Loss: 0.015 | MIoU: 97.953% 
[epoch:45, iter:390] Loss: 0.015 | MIoU: 97.953% 
[epoch:45, iter:400] Loss: 0.015 | MIoU: 97.954% 
[epoch:45, iter:410] Loss: 0.015 | MIoU: 97.955% 
[epoch:45, iter:420] Loss: 0.015 | MIoU: 97.954% 
[epoch:45, iter:430] Loss: 0.015 | MIoU: 97.955% 
[epoch:45, iter:440] Loss: 0.015 | MIoU: 97.954% 
[epoch:45, iter:450] Loss: 0.015 | MIoU: 97.956% 
[epoch:45, iter:460] Loss: 0.015 | MIoU: 97.958% 
[epoch:45, iter:470] Loss: 0.015 | MIoU: 97.964% 
[epoch:45, iter:480] Loss: 0.015 | MIoU: 97.962% 
[epoch:45, iter:490] Loss: 0.015 | MIoU: 97.966% 
[epoch:45, iter:500] Loss: 0.015 | MIoU: 97.959% 
[epoch:45, iter:510] Loss: 0.015 | MIoU: 97.962% 
[epoch:45, iter:520] Loss: 0.015 | MIoU: 97.956% 
[epoch:45, iter:530] Loss: 0.015 | MIoU: 97.960% 
[epoch:45, iter:540] Loss: 0.015 | MIoU: 97.962% 
[epoch:45, iter:550] Loss: 0.015 | MIoU: 97.961% 
[epoch:45, iter:560] Loss: 0.015 | MIoU: 97.964% 
[epoch:45, iter:570] Loss: 0.015 | MIoU: 97.966% 
[epoch:45, iter:580] Loss: 0.015 | MIoU: 97.963% 
[epoch:45, iter:590] Loss: 0.015 | MIoU: 97.954% 
[epoch:45, iter:600] Loss: 0.015 | MIoU: 97.955% 
[epoch:45, iter:610] Loss: 0.015 | MIoU: 97.957% 
[epoch:45, iter:620] Loss: 0.015 | MIoU: 97.957% 
[epoch:45, iter:630] Loss: 0.015 | MIoU: 97.953% 
[epoch:45, iter:640] Loss: 0.015 | MIoU: 97.954% 
[epoch:45, iter:650] Loss: 0.015 | MIoU: 97.956% 
[epoch:45, iter:660] Loss: 0.015 | MIoU: 97.956% 
[epoch:45, iter:670] Loss: 0.015 | MIoU: 97.958% 
Evaluate
[epoch:45, evaluate] Loss: 0.111 | MIoU: 91.768% 
epoch:  46
[epoch:46, iter:10] Loss: 0.013 | MIoU: 97.885% 
[epoch:46, iter:20] Loss: 0.014 | MIoU: 97.989% 
[epoch:46, iter:30] Loss: 0.014 | MIoU: 98.019% 
[epoch:46, iter:40] Loss: 0.014 | MIoU: 98.014% 
[epoch:46, iter:50] Loss: 0.014 | MIoU: 98.100% 
[epoch:46, iter:60] Loss: 0.014 | MIoU: 98.106% 
[epoch:46, iter:70] Loss: 0.014 | MIoU: 98.117% 
[epoch:46, iter:80] Loss: 0.014 | MIoU: 98.103% 
[epoch:46, iter:90] Loss: 0.014 | MIoU: 98.096% 
[epoch:46, iter:100] Loss: 0.014 | MIoU: 98.086% 
[epoch:46, iter:110] Loss: 0.014 | MIoU: 98.087% 
[epoch:46, iter:120] Loss: 0.014 | MIoU: 98.090% 
[epoch:46, iter:130] Loss: 0.014 | MIoU: 98.085% 
[epoch:46, iter:140] Loss: 0.014 | MIoU: 98.080% 
[epoch:46, iter:150] Loss: 0.014 | MIoU: 98.078% 
[epoch:46, iter:160] Loss: 0.014 | MIoU: 98.079% 
[epoch:46, iter:170] Loss: 0.014 | MIoU: 98.081% 
[epoch:46, iter:180] Loss: 0.014 | MIoU: 98.086% 
[epoch:46, iter:190] Loss: 0.014 | MIoU: 98.084% 
[epoch:46, iter:200] Loss: 0.014 | MIoU: 98.096% 
[epoch:46, iter:210] Loss: 0.014 | MIoU: 98.094% 
[epoch:46, iter:220] Loss: 0.014 | MIoU: 98.097% 
[epoch:46, iter:230] Loss: 0.014 | MIoU: 98.100% 
[epoch:46, iter:240] Loss: 0.014 | MIoU: 98.103% 
[epoch:46, iter:250] Loss: 0.014 | MIoU: 98.097% 
[epoch:46, iter:260] Loss: 0.014 | MIoU: 98.100% 
[epoch:46, iter:270] Loss: 0.014 | MIoU: 98.099% 
[epoch:46, iter:280] Loss: 0.014 | MIoU: 98.103% 
[epoch:46, iter:290] Loss: 0.014 | MIoU: 98.106% 
[epoch:46, iter:300] Loss: 0.014 | MIoU: 98.093% 
[epoch:46, iter:310] Loss: 0.014 | MIoU: 98.091% 
[epoch:46, iter:320] Loss: 0.014 | MIoU: 98.090% 
[epoch:46, iter:330] Loss: 0.014 | MIoU: 98.089% 
[epoch:46, iter:340] Loss: 0.014 | MIoU: 98.086% 
[epoch:46, iter:350] Loss: 0.014 | MIoU: 98.081% 
[epoch:46, iter:360] Loss: 0.014 | MIoU: 98.079% 
[epoch:46, iter:370] Loss: 0.015 | MIoU: 98.075% 
[epoch:46, iter:380] Loss: 0.015 | MIoU: 98.063% 
[epoch:46, iter:390] Loss: 0.015 | MIoU: 98.067% 
[epoch:46, iter:400] Loss: 0.015 | MIoU: 98.070% 
[epoch:46, iter:410] Loss: 0.014 | MIoU: 98.073% 
[epoch:46, iter:420] Loss: 0.014 | MIoU: 98.072% 
[epoch:46, iter:430] Loss: 0.014 | MIoU: 98.068% 
[epoch:46, iter:440] Loss: 0.014 | MIoU: 98.069% 
[epoch:46, iter:450] Loss: 0.014 | MIoU: 98.066% 
[epoch:46, iter:460] Loss: 0.015 | MIoU: 98.060% 
[epoch:46, iter:470] Loss: 0.015 | MIoU: 98.053% 
[epoch:46, iter:480] Loss: 0.015 | MIoU: 98.055% 
[epoch:46, iter:490] Loss: 0.015 | MIoU: 98.056% 
[epoch:46, iter:500] Loss: 0.015 | MIoU: 98.055% 
[epoch:46, iter:510] Loss: 0.015 | MIoU: 98.054% 
[epoch:46, iter:520] Loss: 0.014 | MIoU: 98.055% 
[epoch:46, iter:530] Loss: 0.014 | MIoU: 98.056% 
[epoch:46, iter:540] Loss: 0.014 | MIoU: 98.056% 
[epoch:46, iter:550] Loss: 0.015 | MIoU: 98.034% 
[epoch:46, iter:560] Loss: 0.015 | MIoU: 98.027% 
[epoch:46, iter:570] Loss: 0.015 | MIoU: 98.016% 
[epoch:46, iter:580] Loss: 0.015 | MIoU: 98.000% 
[epoch:46, iter:590] Loss: 0.015 | MIoU: 97.995% 
[epoch:46, iter:600] Loss: 0.015 | MIoU: 97.987% 
[epoch:46, iter:610] Loss: 0.015 | MIoU: 97.972% 
[epoch:46, iter:620] Loss: 0.015 | MIoU: 97.954% 
[epoch:46, iter:630] Loss: 0.015 | MIoU: 97.929% 
[epoch:46, iter:640] Loss: 0.016 | MIoU: 97.916% 
[epoch:46, iter:650] Loss: 0.016 | MIoU: 97.902% 
[epoch:46, iter:660] Loss: 0.016 | MIoU: 97.899% 
[epoch:46, iter:670] Loss: 0.016 | MIoU: 97.881% 
Evaluate
[epoch:46, evaluate] Loss: 0.140 | MIoU: 89.070% 
epoch:  47
[epoch:47, iter:10] Loss: 0.020 | MIoU: 97.271% 
[epoch:47, iter:20] Loss: 0.021 | MIoU: 97.230% 
[epoch:47, iter:30] Loss: 0.020 | MIoU: 97.344% 
[epoch:47, iter:40] Loss: 0.020 | MIoU: 97.367% 
[epoch:47, iter:50] Loss: 0.020 | MIoU: 97.425% 
[epoch:47, iter:60] Loss: 0.020 | MIoU: 97.389% 
[epoch:47, iter:70] Loss: 0.020 | MIoU: 97.436% 
[epoch:47, iter:80] Loss: 0.019 | MIoU: 97.445% 
[epoch:47, iter:90] Loss: 0.019 | MIoU: 97.486% 
[epoch:47, iter:100] Loss: 0.019 | MIoU: 97.493% 
[epoch:47, iter:110] Loss: 0.019 | MIoU: 97.480% 
[epoch:47, iter:120] Loss: 0.019 | MIoU: 97.490% 
[epoch:47, iter:130] Loss: 0.019 | MIoU: 97.511% 
[epoch:47, iter:140] Loss: 0.019 | MIoU: 97.535% 
[epoch:47, iter:150] Loss: 0.019 | MIoU: 97.558% 
[epoch:47, iter:160] Loss: 0.019 | MIoU: 97.572% 
[epoch:47, iter:170] Loss: 0.018 | MIoU: 97.569% 
[epoch:47, iter:180] Loss: 0.018 | MIoU: 97.579% 
[epoch:47, iter:190] Loss: 0.018 | MIoU: 97.597% 
[epoch:47, iter:200] Loss: 0.018 | MIoU: 97.606% 
[epoch:47, iter:210] Loss: 0.018 | MIoU: 97.617% 
[epoch:47, iter:220] Loss: 0.018 | MIoU: 97.630% 
[epoch:47, iter:230] Loss: 0.018 | MIoU: 97.627% 
[epoch:47, iter:240] Loss: 0.018 | MIoU: 97.637% 
[epoch:47, iter:250] Loss: 0.018 | MIoU: 97.643% 
[epoch:47, iter:260] Loss: 0.018 | MIoU: 97.651% 
[epoch:47, iter:270] Loss: 0.017 | MIoU: 97.663% 
